Player ID;Name;Card Title;Club;Nation;League;Foot;Skill Moves;Weak Foot;AcceleRATE;Height;Att/Def. WR;Age;Player Card Image;Player Card Link;Pace;Acceleration;Sprint Speed;AcceleRATE_1;Shooting;Positioning;Finishing;Shot Power;Long Shots;Volleys;Penalties;Passing;Vision;Crossing;FK Accuracy;Short Passing;Long Passing;Curve;Dribbling;Agility;Balance;Reactions;Ball Control;Dribbling_2;Composure;Defending;Interceptions;Heading Accuracy;Defensive Awareness;Standing Tackle;Sliding_Tackle_list;Physicality;Jumping;Stamina;Strength_list;AggressionLowest BIN;Last Update;Price Range;Average BIN (24h);Cheapest Sale (24h);Discard Value
267304;Carrie Lawrence;Carrie Lawrence Rare 74 OVR;Orlando Pride;United States;National Women's Soccer League;Right;2 ★;3 ★;Controlled;168cm | 5'6';Medium/Medium;26;https://game-assets.fut.gg/cdn-cgi/image/quality=80,format=auto,width=200/2024/cards/futgg-cards/267304.2.webp;https://www.fut.gg/players/267304-carrie-lawrence/24-267304/;67;64;69;Controlled;42;47;39;49;44;32;40;63;57;65;39;70;62;59;62;61;66;72;66;57;67;75;76;71;74;76;75;70;79;54;76;72;;;;;
248219;Adriana Leal da Silva;Adriana Rare 74 OVR;Orlando Pride;Brazil;National Women's Soccer League;Right;3 ★;3 ★;Controlled;166cm | 5'5';High/Medium;26;https://game-assets.fut.gg/cdn-cgi/image/quality=80,format=auto,width=200/2024/cards/futgg-cards/248219.2.webp;https://www.fut.gg/players/248219-adriana/24-248219/;76;74;77;Controlled;74;76;76;73;71;69;67;71;72;67;66;75;72;60;73;73;80;69;71;75;69;35;27;71;38;28;22;64;81;67;72;37;;;;;
269210;Elise Legrout;Elise Legrout Rare 74 OVR;AS Saint Étienne;France;D1 Arkema;Right;3 ★;3 ★;Controlled explosive;163cm | 5'4';Medium/High;26;https://game-assets.fut.gg/cdn-cgi/image/quality=80,format=auto,width=200/2024/cards/futgg-cards/269210.3.webp;https://www.fut.gg/players/269210-elise-legrout/24-269210/;71;75;68;Controlled Explosive;69;71;72;66;68;47;68;71;73;64;58;75;73;65;76;74;73;71;79;77;68;64;67;43;64;68;63;63;59;85;57;53;;;;;
265006;Vanessa Leimenstoll;Vanessa Leimenstoll Rare 74 OVR;TSG Hoffenheim;Germany;Google Pixel Frauen-Bundesliga;Right;3 ★;2 ★;Controlled;167cm | 5'6';Medium/Medium;22;https://game-assets.fut.gg/cdn-cgi/image/quality=80,format=auto,width=200/2024/cards/futgg-cards/265006.2.webp;https://www.fut.gg/players/265006-vanessa-leimenstoll/24-265006/;76;73;79;Controlled;71;78;73;68;68;75;62;67;60;63;61;79;55;61;72;70;59;79;75;72;66;45;42;66;42;41;48;64;77;52;72;56;;;;;
267309;Kylie Strom;Kylie Strom Rare 74 OVR;Orlando Pride;United States;National Women's Soccer League;Left;3 ★;3 ★;Controlled;173cm | 5'8';Medium/Medium;30;https://game-assets.fut.gg/cdn-cgi/image/quality=80,format=auto,width=200/2024/cards/futgg-cards/267309.3.webp;https://www.fut.gg/players/267309-kylie-strom/24-267309/;73;74;73;Controlled;49;52;46;53;51;46;46;68;60;71;46;73;68;68;64;57;51;70;68;63;67;71;73;69;71;71;73;68;74;78;62;67;;;;;
265051;Nina Räcke;Nina Räcke Rare 74 OVR;RB Leipzig;Germany;Google Pixel Frauen-Bundesliga;Right;2 ★;2 ★;Controlled;174cm | 5'9';Medium/Medium;22;https://game-assets.fut.gg/cdn-cgi/image/quality=80,format=auto,width=200/2024/cards/futgg-cards/265051.2.webp;https://www.fut.gg/players/265051-nina-racke/24-265051/;69;69;69;Controlled;52;59;52;59;49;40;48;69;70;60;52;74;78;58;65;55;70;73;65;65;71;75;78;77;78;72;71;71;82;67;72;69;;;;;
226346;Allie Long;Allie Long Rare 74 OVR;NJ/NY Gotham;United States;National Women's Soccer League;Right;3 ★;3 ★;Controlled;173cm | 5'8';Medium/High;36;https://game-assets.fut.gg/cdn-cgi/image/quality=80,format=auto,width=200/2024/cards/futgg-cards/226346.2.webp;https://www.fut.gg/players/226346-allie-long/24-226346/;49;46;51;Controlled;61;56;57;70;61;59;64;65;71;41;58;74;73;48;65;56;57;73;70;62;73;77;79;73;84;71;70;67;72;53;72;71;;;;;
245888;Joanne Love;Joanne Love Rare 74 OVR;Glasgow City FC;Scotland;Scottish Women's League;Right;3 ★;3 ★;Controlled;160cm | 5'3';Medium/Medium;37;https://game-assets.fut.gg/cdn-cgi/image/quality=80,format=auto,width=200/2024/cards/futgg-cards/245888.2.webp;https://www.fut.gg/players/245888-joanne-love/24-245888/;66;65;66;Controlled;68;69;72;69;70;40;55;69;72;56;51;80;75;37;73;60;80;77;76;75;55;70;76;70;60;75;69;63;70;60;62;68;;;;;
267652;Héloïse Mansuy;Héloïse Mansuy Rare 74 OVR;Havre AC;France;D1 Arkema;Right;2 ★;3 ★;Controlled;168cm | 5'6';High/Medium;26;https://game-assets.fut.gg/cdn-cgi/image/quality=80,format=auto,width=200/2024/cards/futgg-cards/267652.2.webp;https://www.fut.gg/players/267652-heloise-mansuy/24-267652/;68;67;68;Controlled;38;43;32;47;41;33;41;61;47;50;53;77;67;41;64;58;62;73;70;61;68;75;73;72;76;77;74;74;79;76;74;72;;;;;
272231;Andrea Marrero Avero;Andrea Marrero Rare 74 OVR;UDG Tenerife;Spain;Liga F;Right;2 ★;2 ★;Controlled;169cm | 5'7';Medium/Medium;27;https://game-assets.fut.gg/cdn-cgi/image/quality=80,format=auto,width=200/2024/cards/futgg-cards/272231.2.webp;https://www.fut.gg/players/272231-andrea-marrero/24-272231/;48;50;46;Controlled;49;35;47;56;55;35;40;63;41;57;47;82;67;45;64;71;56;69;70;59;70;77;72;81;77;80;72;66;74;67;63;72;;;;;
264923;Lara Marti;Lara Marti Rare 74 OVR;Leverkusen;Switzerland;Google Pixel Frauen-Bundesliga;Right;2 ★;2 ★;Controlled;162cm | 5'4';Medium/High;24;https://game-assets.fut.gg/cdn-cgi/image/quality=80,format=auto,width=200/2024/cards/futgg-cards/264923.2.webp;https://www.fut.gg/players/264923-lara-marti/24-264923/;71;71;71;Controlled;49;40;45;61;50;43;51;61;39;62;39;76;59;59;63;72;54;74;74;54;62;74;73;71;77;73;74;69;80;71;72;56;;;;;
273403;Julia Stierli;Julia Stierli Rare 74 OVR;FC Zürich;Switzerland;Schweizer Damen Liga;Left;2 ★;2 ★;Controlled lengthy;182cm | 6'0';Low/Medium;26;https://game-assets.fut.gg/cdn-cgi/image/quality=80,format=auto,width=200/2024/cards/futgg-cards/273403.2.webp;https://www.fut.gg/players/273403-julia-stierli/24-273403/;60;59;60;Controlled Lengthy;48;30;54;56;36;23;59;49;38;28;25;75;50;25;57;60;60;70;76;42;60;76;77;73;78;76;73;65;72;60;65;70;;;;;
267305;Courtney Petersen;Courtney Petersen Rare 74 OVR;Houston Dash;United States;National Women's Soccer League;Left;3 ★;3 ★;Controlled explosive;165cm | 5'5';Medium/Medium;25;https://game-assets.fut.gg/cdn-cgi/image/quality=80,format=auto,width=200/2024/cards/futgg-cards/267305.2.webp;https://www.fut.gg/players/267305-courtney-petersen/24-267305/;75;74;76;Controlled Explosive;55;54;54;56;55;53;55;67;54;74;66;71;66;69;70;73;72;73;72;66;73;69;68;67;67;72;74;69;74;76;66;64;;;;;
267324;Addisyn Merrick;Addisyn Merrick Rare 74 OVR;Kansas City W;United States;National Women's Soccer League;Right;2 ★;3 ★;Controlled;163cm | 5'4';Medium/Medium;25;https://game-assets.fut.gg/cdn-cgi/image/quality=80,format=auto,width=200/2024/cards/futgg-cards/267324.2.webp;https://www.fut.gg/players/267324-addisyn-merrick/24-267324/;56;53;59;Controlled;42;47;38;52;45;33;39;59;54;51;40;70;62;49;68;71;81;70;72;63;66;78;74;75;78;82;76;63;72;54;69;57;;;;;
265339;Esme Morgan;Esme Morgan Rare 74 OVR;Manchester City;England;Barclays Women’s Super League;Right;2 ★;3 ★;Controlled;178cm | 5'10';Medium/Medium;23;https://game-assets.fut.gg/cdn-cgi/image/quality=80,format=auto,width=200/2024/cards/futgg-cards/265339.2.webp;https://www.fut.gg/players/265339-esme-morgan/24-265339/;76;75;76;Controlled;34;43;32;43;25;34;41;71;59;65;32;85;75;63;67;60;60;68;73;66;63;72;70;59;77;74;71;68;72;64;69;68;;;;;
267223;Olivia Moultrie;Olivia Moultrie Rare 74 OVR;Portland Thorns;United States;National Women's Soccer League;Right;3 ★;3 ★;Controlled;169cm | 5'7';Medium/Medium;18;https://game-assets.fut.gg/cdn-cgi/image/quality=80,format=auto,width=200/2024/cards/futgg-cards/267223.2.webp;https://www.fut.gg/players/267223-olivia-moultrie/24-267223/;67;68;67;Controlled;72;73;78;65;70;59;65;71;74;59;62;77;74;56;73;64;68;75;73;76;68;65;73;53;64;68;59;55;52;73;43;62;;;;;
272214;Koko Ange N'Guessan;Koko Ange N'Guessan Rare 74 OVR;UDG Tenerife;Ivory Coast;Liga F;Right;4 ★;4 ★;Controlled;153cm | 5'0';Medium/Medium;32;https://game-assets.fut.gg/cdn-cgi/image/quality=80,format=auto,width=200/2024/cards/futgg-cards/272214.2.webp;https://www.fut.gg/players/272214-koko-ange-nguessan/24-272214/;74;76;72;Controlled;72;71;70;81;70;72;69;74;71;81;73;72;75;71;74;64;57;70;70;82;60;41;45;45;35;45;35;57;65;61;63;35;;;;;
270892;Fuka Nagano;Fuka Nagano Rare 74 OVR;Liverpool;Japan;Barclays Women’s Super League;Right;3 ★;3 ★;Controlled explosive;160cm | 5'3';Medium/Medium;24;https://game-assets.fut.gg/cdn-cgi/image/quality=80,format=auto,width=200/2024/cards/futgg-cards/270892.2.webp;https://www.fut.gg/players/270892-fuka-nagano/24-270892/;78;78;78;Controlled Explosive;60;72;62;52;66;49;51;72;75;58;57;83;74;55;78;80;71;68;79;79;78;61;60;45;71;58;57;63;63;80;59;52;;;;;
272214;Koko Ange N'Guessan;Koko Ange N'Guessan Rare 74 OVR;UDG Tenerife;Ivory Coast;Liga F;Right;4 ★;4 ★;Controlled;153cm | 5'0';Medium/Medium;32;https://game-assets.fut.gg/cdn-cgi/image/quality=80,format=auto,width=200/2024/cards/futgg-cards/272214.2.webp;https://www.fut.gg/players/272214-koko-ange-nguessan/24-272214/;74;76;72;Controlled;72;71;70;81;70;72;69;74;71;81;73;72;75;71;74;64;57;70;70;82;60;41;45;45;35;45;35;57;65;61;63;35;;;;;
275816;Simona Necidová;Simona Necidová Rare 74 OVR;Slavia Praha;Czech Republic;Ceska Liga Žen;Right;2 ★;3 ★;Controlled;176cm | 5'9';Medium/Medium;29;https://game-assets.fut.gg/cdn-cgi/image/quality=80,format=auto,width=200/2024/cards/futgg-cards/275816.2.webp;https://www.fut.gg/players/275816-simona-necidova/24-275816/;50;48;52;Controlled;26;19;20;37;29;23;34;51;22;38;45;71;63;39;51;42;49;76;58;43;66;76;80;70;81;75;66;72;71;60;77;75;;;;;
272073;Lucía Pardo Méndez;Lucía Pardo Rare 74 OVR;Madrid CFF;Spain;Liga F;Right;3 ★;3 ★;Mostly explosive;170cm | 5'7';Medium/Low;23;https://game-assets.fut.gg/cdn-cgi/image/quality=80,format=auto,width=200/2024/cards/futgg-cards/272073.2.webp;https://www.fut.gg/players/272073-lucia-pardo/24-272073/;82;81;82;Mostly Explosive;77;70;77;79;80;70;65;71;68;69;77;75;65;79;77;80;79;69;75;80;66;32;32;69;31;20;33;64;78;72;63;52;;;;;
265237;Anna Patten;Anna Patten Rare 74 OVR;Aston Villa;England;Barclays Women’s Super League;Right;2 ★;3 ★;Controlled;178cm | 5'10';Medium/Medium;24;https://game-assets.fut.gg/cdn-cgi/image/quality=80,format=auto,width=200/2024/cards/futgg-cards/265237.2.webp;https://www.fut.gg/players/265237-anna-patten/24-265237/;65;67;63;Controlled;44;49;34;63;44;40;56;62;57;54;51;69;67;51;63;71;52;71;69;56;75;76;70;70;79;79;77;71;76;63;74;73;;;;;
267305;Courtney Petersen;Courtney Petersen Rare 74 OVR;Houston Dash;United States;National Women's Soccer League;Left;3 ★;3 ★;Controlled explosive;165cm | 5'5';Medium/Medium;25;https://game-assets.fut.gg/cdn-cgi/image/quality=80,format=auto,width=200/2024/cards/futgg-cards/267305.2.webp;https://www.fut.gg/players/267305-courtney-petersen/24-267305/;75;74;76;Controlled Explosive;55;54;54;56;55;53;55;67;54;74;66;71;66;69;70;73;72;73;72;66;73;69;68;67;67;72;74;69;74;76;66;64;;;;;
265051;Nina Räcke;Nina Räcke Rare 74 OVR;RB Leipzig;Germany;Google Pixel Frauen-Bundesliga;Right;2 ★;2 ★;Controlled;174cm | 5'9';Medium/Medium;22;https://game-assets.fut.gg/cdn-cgi/image/quality=80,format=auto,width=200/2024/cards/futgg-cards/265051.2.webp;https://www.fut.gg/players/265051-nina-racke/24-265051/;69;69;69;Controlled;52;59;52;59;49;40;48;69;70;60;52;74;78;58;65;55;70;73;65;65;71;75;78;77;78;72;71;71;82;67;72;69;;;;;
267243;Brittany Ratcliffe;Brittany Ratcliffe Rare 74 OVR;NC Courage;United States;National Women's Soccer League;Right;3 ★;3 ★;Controlled;163cm | 5'4';Medium/Medium;29;https://game-assets.fut.gg/cdn-cgi/image/quality=80,format=auto,width=200/2024/cards/futgg-cards/267243.2.webp;https://www.fut.gg/players/267243-brittany-ratcliffe/24-267243/;69;69;69;Controlled;72;81;75;71;67;68;69;68;62;67;59;75;66;59;71;72;72;76;75;67;71;41;38;74;37;37;37;66;77;68;68;56;;;;;
273405;Nadine Riesen;Nadine Riesen Rare 74 OVR;Frankfurt;Switzerland;Google Pixel Frauen-Bundesliga;Left;2 ★;2 ★;Controlled;166cm | 5'5';Medium/High;23;https://game-assets.fut.gg/cdn-cgi/image/quality=80,format=auto,width=200/2024/cards/futgg-cards/273405.2.webp;https://www.fut.gg/players/273405-nadine-riesen/24-273405/;69;70;69;Controlled;60;60;67;59;49;38;63;65;59;73;52;75;50;48;70;61;59;73;77;68;62;73;67;71;76;74;75;64;74;68;61;63;;;;;
269829;Madeline Roth;Madeline Roth Rare 74 OVR;Dijon FCO;France;D1 Arkema;Right;3 ★;3 ★;Controlled;174cm | 5'9';High/Medium;22;https://game-assets.fut.gg/cdn-cgi/image/quality=80,format=auto,width=200/2024/cards/futgg-cards/269829.2.webp;https://www.fut.gg/players/269829-madeline-roth/24-269829/;72;69;74;Controlled;74;75;77;69;75;68;70;68;73;62;60;74;60;67;77;74;75;69;80;76;78;42;38;66;39;41;38;62;68;85;59;41;;;;;
243265;Taylor Smith;Taylor Smith Rare 74 OVR;NJ/NY Gotham;United States;National Women's Soccer League;Right;3 ★;3 ★;Controlled explosive;160cm | 5'3';Medium/Medium;29;https://game-assets.fut.gg/cdn-cgi/image/quality=80,format=auto,width=200/2024/cards/futgg-cards/243265.2.webp;https://www.fut.gg/players/243265-taylor-smith/24-243265/;87;86;87;Controlled Explosive;74;79;74;78;71;68;70;69;64;67;66;74;65;68;71;80;85;74;74;66;63;41;41;66;38;38;37;71;81;84;70;54;;;;;
267245;Meredith Speck;Meredith Speck Rare 74 OVR;NC Courage;United States;National Women's Soccer League;Left;3 ★;3 ★;Controlled;158cm | 5'2';Medium/Medium;30;https://game-assets.fut.gg/cdn-cgi/image/quality=80,format=auto,width=200/2024/cards/futgg-cards/267245.2.webp;https://www.fut.gg/players/267245-meredith-speck/24-267245/;69;67;70;Controlled;66;75;68;62;67;61;59;75;78;76;58;78;68;72;74;66;72;75;76;74;78;64;67;59;66;68;45;60;62;70;53;66;;;;;
265246;Drew Spence;Drew Spence Rare 74 OVR;Spurs;Jamaica;Barclays Women’s Super League;Right;3 ★;4 ★;Controlled;164cm | 5'5';Medium/Medium;31;https://game-assets.fut.gg/cdn-cgi/image/quality=80,format=auto,width=200/2024/cards/futgg-cards/265246.2.webp;https://www.fut.gg/players/265246-drew-spence/24-265246/;34;33;34;Controlled;74;78;75;77;75;60;65;73;77;67;56;77;75;65;72;32;71;74;78;77;61;61;71;59;45;70;59;70;66;46;87;56;;;;;
267211;Nikki Stanton;Nikki Stanton Rare 74 OVR;OL Reign;United States;National Women's Soccer League;Right;2 ★;3 ★;Controlled;168cm | 5'6';Medium/Medium;33;https://game-assets.fut.gg/cdn-cgi/image/quality=80,format=auto,width=200/2024/cards/futgg-cards/267211.2.webp;https://www.fut.gg/players/267211-nikki-stanton/24-267211/;55;54;55;Controlled;53;55;52;57;53;51;52;65;72;41;55;75;76;46;66;53;84;70;71;63;68;73;75;51;79;73;75;68;65;60;76;61;;;;;
267278;Ella Stevens;Ella Stevens Rare 74 OVR;Chicago Red Stars;United States;National Women's Soccer League;Right;3 ★;3 ★;Controlled;173cm | 5'8';High/Medium;25;https://game-assets.fut.gg/cdn-cgi/image/quality=80,format=auto,width=200/2024/cards/futgg-cards/267278.3.webp;https://www.fut.gg/players/267278-ella-stevens/24-267278/;69;68;69;Controlled;74;79;76;74;72;67;65;66;61;58;66;75;66;61;67;62;48;76;74;66;59;42;38;74;38;41;37;66;77;63;69;58;;;;;
273403;Julia Stierli;Julia Stierli Rare 74 OVR;FC Zürich;Switzerland;Schweizer Damen Liga;Left;2 ★;2 ★;Controlled lengthy;182cm | 6'0';Low/Medium;26;https://game-assets.fut.gg/cdn-cgi/image/quality=80,format=auto,width=200/2024/cards/futgg-cards/273403.2.webp;https://www.fut.gg/players/273403-julia-stierli/24-273403/;60;59;60;Controlled Lengthy;48;30;54;56;36;23;59;49;38;28;25;75;50;25;57;60;60;70;76;42;60;76;77;73;78;76;73;65;72;60;65;70;;;;;
265057;Cora Zicai;Cora Zicai Rare 74 OVR;SC Freiburg;Germany;Google Pixel Frauen-Bundesliga;Right;3 ★;2 ★;Controlled;175cm | 5'9';Medium/Medium;18;https://game-assets.fut.gg/cdn-cgi/image/quality=80,format=auto,width=200/2024/cards/futgg-cards/265057.2.webp;https://www.fut.gg/players/265057-cora-zicai/24-265057/;74;76;72;Controlled;74;79;77;73;77;63;54;71;72;75;55;76;60;60;70;55;58;75;75;70;67;51;43;74;44;50;63;62;81;65;66;43;;;;;
269214;Eva Sumo;Eva Sumo Rare 74 OVR;Havre AC;France;D1 Arkema;Right;4 ★;4 ★;Controlled;169cm | 5'7';Medium/Medium;29;https://game-assets.fut.gg/cdn-cgi/image/quality=80,format=auto,width=200/2024/cards/futgg-cards/269214.2.webp;https://www.fut.gg/players/269214-eva-sumo/24-269214/;61;55;66;Controlled;64;70;64;67;59;64;71;72;78;59;68;74;72;80;79;78;75;72;80;80;82;65;67;58;62;70;61;67;62;83;61;63;;;;;
272203;Maddi Torre Larrañaga;Maddi Torre Rare 74 OVR;Athletic Club;Spain;Liga F;Left;3 ★;2 ★;Controlled;172cm | 5'8';Low/Medium;27;https://game-assets.fut.gg/cdn-cgi/image/quality=80,format=auto,width=200/2024/cards/futgg-cards/272203.2.webp;https://www.fut.gg/players/272203-maddi-torre/24-272203/;60;56;63;Controlled;56;61;50;62;61;59;59;75;77;70;50;84;70;62;68;72;64;70;70;66;70;73;82;77;75;69;60;68;76;72;68;60;;;;;
272128;Marta Unzué Urdaniz;Marta Unzué Rare 74 OVR;Athletic Club;Spain;Liga F;Right;3 ★;3 ★;Controlled;170cm | 5'7';Medium/Medium;35;https://game-assets.fut.gg/cdn-cgi/image/quality=80,format=auto,width=200/2024/cards/futgg-cards/272128.2.webp;https://www.fut.gg/players/272128-marta-unzue/24-272128/;66;65;67;Controlled;72;73;74;72;70;69;70;74;80;65;72;77;75;69;64;67;69;69;72;55;75;72;75;60;72;75;70;68;68;68;66;71;;;;;
273099;Amalie Vangsgaard;Amalie Vangsgaard Rare 74 OVR;Paris SG;Denmark;D1 Arkema;Right;3 ★;3 ★;Controlled lengthy;182cm | 6'0';Medium/Medium;26;https://game-assets.fut.gg/cdn-cgi/image/quality=80,format=auto,width=200/2024/cards/futgg-cards/273099.2.webp;https://www.fut.gg/players/273099-amalie-vangsgaard/24-273099/;72;64;79;Controlled Lengthy;74;77;78;68;72;72;71;63;68;57;61;68;58;58;67;48;38;68;76;69;70;39;38;79;32;38;29;65;82;66;74;37;;;;;
267278;Ella Stevens;Ella Stevens Rare 74 OVR;Chicago Red Stars;United States;National Women's Soccer League;Right;3 ★;3 ★;Controlled;173cm | 5'8';High/Medium;25;https://game-assets.fut.gg/cdn-cgi/image/quality=80,format=auto,width=200/2024/cards/futgg-cards/267278.3.webp;https://www.fut.gg/players/267278-ella-stevens/24-267278/;69;68;69;Controlled;74;79;76;74;72;67;65;66;61;58;66;75;66;61;67;62;48;76;74;66;59;42;38;74;38;41;37;66;77;63;69;58;;;;;
273403;Julia Stierli;Julia Stierli Rare 74 OVR;FC Zürich;Switzerland;Schweizer Damen Liga;Left;2 ★;2 ★;Controlled lengthy;182cm | 6'0';Low/Medium;26;https://game-assets.fut.gg/cdn-cgi/image/quality=80,format=auto,width=200/2024/cards/futgg-cards/273403.2.webp;https://www.fut.gg/players/273403-julia-stierli/24-273403/;60;59;60;Controlled Lengthy;48;30;54;56;36;23;59;49;38;28;25;75;50;25;57;60;60;70;76;42;60;76;77;73;78;76;73;65;72;60;65;70;;;;;
267309;Kylie Strom;Kylie Strom Rare 74 OVR;Orlando Pride;United States;National Women's Soccer League;Left;3 ★;3 ★;Controlled;173cm | 5'8';Medium/Medium;30;https://game-assets.fut.gg/cdn-cgi/image/quality=80,format=auto,width=200/2024/cards/futgg-cards/267309.3.webp;https://www.fut.gg/players/267309-kylie-strom/24-267309/;73;74;73;Controlled;49;52;46;53;51;46;46;68;60;71;46;73;68;68;64;57;51;70;68;63;67;71;73;69;71;71;73;68;74;78;62;67;;;;;
269214;Eva Sumo;Eva Sumo Rare 74 OVR;Havre AC;France;D1 Arkema;Right;4 ★;4 ★;Controlled;169cm | 5'7';Medium/Medium;29;https://game-assets.fut.gg/cdn-cgi/image/quality=80,format=auto,width=200/2024/cards/futgg-cards/269214.2.webp;https://www.fut.gg/players/269214-eva-sumo/24-269214/;61;55;66;Controlled;64;70;64;67;59;64;71;72;78;59;68;74;72;80;79;78;75;72;80;80;82;65;67;58;62;70;61;67;62;83;61;63;;;;;
272203;Maddi Torre Larrañaga;Maddi Torre Rare 74 OVR;Athletic Club;Spain;Liga F;Left;3 ★;2 ★;Controlled;172cm | 5'8';Low/Medium;27;https://game-assets.fut.gg/cdn-cgi/image/quality=80,format=auto,width=200/2024/cards/futgg-cards/272203.2.webp;https://www.fut.gg/players/272203-maddi-torre/24-272203/;60;56;63;Controlled;56;61;50;62;61;59;59;75;77;70;50;84;70;62;68;72;64;70;70;66;70;73;82;77;75;69;60;68;76;72;68;60;;;;;
272128;Marta Unzué Urdaniz;Marta Unzué Rare 74 OVR;Athletic Club;Spain;Liga F;Right;3 ★;3 ★;Controlled;170cm | 5'7';Medium/Medium;35;https://game-assets.fut.gg/cdn-cgi/image/quality=80,format=auto,width=200/2024/cards/futgg-cards/272128.2.webp;https://www.fut.gg/players/272128-marta-unzue/24-272128/;66;65;67;Controlled;72;73;74;72;70;69;70;74;80;65;72;77;75;69;64;67;69;69;72;55;75;72;75;60;72;75;70;68;68;68;66;71;;;;;
273099;Amalie Vangsgaard;Amalie Vangsgaard Rare 74 OVR;Paris SG;Denmark;D1 Arkema;Right;3 ★;3 ★;Controlled lengthy;182cm | 6'0';Medium/Medium;26;https://game-assets.fut.gg/cdn-cgi/image/quality=80,format=auto,width=200/2024/cards/futgg-cards/273099.2.webp;https://www.fut.gg/players/273099-amalie-vangsgaard/24-273099/;72;64;79;Controlled Lengthy;74;77;78;68;72;72;71;63;68;57;61;68;58;58;67;48;38;68;76;69;70;39;38;79;32;38;29;65;82;66;74;37;;;;;
267213;Ally Watt;Ally Watt Rare 74 OVR;Orlando Pride;United States;National Women's Soccer League;Right;2 ★;3 ★;Controlled;173cm | 5'8';Medium/Medium;26;https://game-assets.fut.gg/cdn-cgi/image/quality=80,format=auto,width=200/2024/cards/futgg-cards/267213.2.webp;https://www.fut.gg/players/267213-ally-watt/24-267213/;84;81;87;Controlled;72;76;74;71;68;67;67;62;49;51;59;75;66;57;69;72;51;74;74;66;66;41;38;71;37;38;37;67;87;50;76;61;;;;;
265057;Cora Zicai;Cora Zicai Rare 74 OVR;SC Freiburg;Germany;Google Pixel Frauen-Bundesliga;Right;3 ★;2 ★;Controlled;175cm | 5'9';Medium/Medium;18;https://game-assets.fut.gg/cdn-cgi/image/quality=80,format=auto,width=200/2024/cards/futgg-cards/265057.2.webp;https://www.fut.gg/players/265057-cora-zicai/24-265057/;74;76;72;Controlled;74;79;77;73;77;63;54;71;72;75;55;76;60;60;70;55;58;75;75;70;67;51;43;74;44;50;63;62;81;65;66;43;;;;;
275961;Isa Kardinaal;Isa Kardinaal Rare 73 OVR;Ajax;Netherlands;Nederland Vrouwen Liga;Right;2 ★;2 ★;Controlled;168cm | 5'6';Low/Medium;18;https://game-assets.fut.gg/cdn-cgi/image/quality=80,format=auto,width=200/2024/cards/futgg-cards/275961.2.webp;https://www.fut.gg/players/275961-isa-kardinaal/24-275961/;67;66;68;Controlled;50;28;49;60;52;23;59;49;28;28;32;77;53;28;58;63;60;74;63;51;59;73;69;72;77;74;70;71;78;67;71;73;;;;;
267345;Mallory Weber;Mallory Weber Rare 73 OVR;Kansas City W;United States;National Women's Soccer League;Right;2 ★;3 ★;Controlled explosive;168cm | 5'6';Medium/Medium;29;https://game-assets.fut.gg/cdn-cgi/image/quality=80,format=auto,width=200/2024/cards/futgg-cards/267345.2.webp;https://www.fut.gg/players/267345-mallory-weber/24-267345/;78;77;79;Controlled Explosive;49;52;48;52;48;53;46;61;58;59;54;66;64;52;58;68;60;66;58;54;68;74;70;67;75;78;75;67;73;73;59;76;;;;;
267656;Laurie Teinturier;Laurie Teinturier Common 73 OVR;En Avant Guingamp;France;D1 Arkema;Right;3 ★;3 ★;Controlled explosive;169cm | 5'7';Medium/Medium;27;https://game-assets.fut.gg/cdn-cgi/image/quality=80,format=auto,width=200/2024/cards/futgg-cards/267656.2.webp;https://www.fut.gg/players/267656-laurie-teinturier/24-267656/;77;76;78;Controlled Explosive;66;75;67;67;66;60;58;70;71;71;58;75;66;59;69;74;60;71;71;68;65;38;22;52;42;41;33;58;66;73;57;42;;;;;
245962;Karen Araya;Karen Araya Rare 73 OVR;Madrid CFF;Chile;Liga F;Right;3 ★;3 ★;Controlled;162cm | 5'4';High/Medium;33;https://game-assets.fut.gg/cdn-cgi/image/quality=80,format=auto,width=200/2024/cards/futgg-cards/245962.2.webp;https://www.fut.gg/players/245962-karen-araya/24-245962/;58;63;54;Controlled;75;77;75;77;77;59;78;74;75;72;75;80;60;82;70;55;77;69;76;69;71;66;69;50;64;70;66;74;66;74;74;76;;;;;
261858;Catarina Isabel Silva Amado;Catarina Amado Common 73 OVR;SL Benfica;Portugal;Liga Portugal Feminino;Right;3 ★;3 ★;Controlled;168cm | 5'6';High/Medium;24;https://game-assets.fut.gg/cdn-cgi/image/quality=80,format=auto,width=200/2024/cards/futgg-cards/261858.2.webp;https://www.fut.gg/players/261858-catarina-amado/24-261858/;77;79;75;Controlled;59;59;60;62;58;39;56;66;53;70;49;73;68;61;69;63;80;70;71;67;65;68;66;60;68;69;72;67;71;82;57;72;;;;;
231349;Marie-Charlotte Léger;Marie-Charlotte Léger Rare 73 OVR;En Avant Guingamp;France;D1 Arkema;Right;3 ★;3 ★;Controlled;167cm | 5'6';High/Medium;27;https://game-assets.fut.gg/cdn-cgi/image/quality=80,format=auto,width=200/2024/cards/futgg-cards/231349.2.webp;https://www.fut.gg/players/231349-marie-charlotte-leger/24-231349/;71;75;68;Controlled;71;74;70;75;68;71;75;70;65;69;61;75;69;68;74;70;78;77;76;73;71;45;35;71;44;45;38;74;87;68;82;59;;;;;
